5675882;1;2022-02-28 10:30:48
2895761;4;2022-02-26 21:20:06
2895761;3;2022-02-26 20:31:29
2895761;2;2022-02-26 19:48:19
2895761;1;2022-02-26 19:03:31
2954634;5;2022-02-28 21:08:03
2954634;1;2022-02-28 20:51:42
2441183;4;2022-02-18 14:27:41
2441183;3;2022-02-18 13:31:23
2441183;2;2022-02-18 12:38:06
2441183;1;2022-02-18 11:53:45
151823;4;2022-02-15 17:50:26
151823;3;2022-02-15 17:10:31
151823;2;2022-02-15 16:34:24
151823;1;2022-02-15 16:20:05
6918270;5;2022-02-25 22:57:42
6918270;1;2022-02-25 22:30:37
9995892;5;2022-03-07 21:38:09
9995892;1;2022-03-07 20:43:13
7874835;5;2022-02-14 09:56:27
7874835;1;2022-02-14 09:40:30
7740426;5;2022-03-05 18:04:45
7740426;1;2022-03-05 17:44:46
9536152;4;2022-02-18 21:17:50
9536152;3;2022-02-18 20:23:33
9536152;2;2022-02-18 20:18:06
9536152;1;2022-02-18 19:35:08
8730741;5;2022-02-26 04:02:10
8730741;1;2022-02-26 03:06:44
8905729;4;2022-02-27 05:48:51
8905729;3;2022-02-27 04:58:35
8905729;2;2022-02-27 04:12:31
8905729;1;2022-02-27 03:59:54
6027786;4;2022-03-09 02:54:04
6027786;3;2022-03-09 02:30:09
6027786;2;2022-03-09 02:20:19
6027786;1;2022-03-09 01:50:15
5038391;5;2022-02-25 11:41:56
5038391;1;2022-02-25 10:54:31
1743321;5;2022-02-19 00:49:20
1743321;1;2022-02-19 00:08:40
8992358;5;2022-02-12 02:48:37
8992358;1;2022-02-12 01:53:46
9245587;4;2022-02-21 03:02:12
9245587;3;2022-02-21 02:58:18
9245587;2;2022-02-21 02:41:38
9245587;1;2022-02-21 02:18:34
3978153;4;2022-02-20 05:51:10
3978153;3;2022-02-20 05:14:28
3978153;2;2022-02-20 04:31:57
3978153;1;2022-02-20 04:08:12
6400712;5;2022-03-05 04:43:07
6400712;1;2022-03-05 04:19:40
5562386;5;2022-02-13 13:31:11
5562386;1;2022-02-13 12:50:58
8794688;5;2022-02-26 03:27:58
8794688;1;2022-02-26 02:36:56
7986116;5;2022-03-09 11:09:23
7986116;1;2022-03-09 10:18:26
1466618;4;2022-03-12 10:17:45
1466618;3;2022-03-12 09:38:12
1466618;2;2022-03-12 08:48:04
1466618;1;2022-03-12 08:46:47
6615885;5;2022-03-08 18:26:12
6615885;1;2022-03-08 18:19:34
5975057;4;2022-02-14 05:35:58
5975057;3;2022-02-14 05:02:23
5975057;2;2022-02-14 04:11:00
5975057;1;2022-02-14 03:39:07
3013604;4;2022-03-13 07:35:43
3013604;3;2022-03-13 07:32:21
3013604;2;2022-03-13 07:19:55
3013604;1;2022-03-13 07:02:20
8562548;4;2022-02-25 12:12:16
8562548;3;2022-02-25 11:34:23
8562548;2;2022-02-25 10:59:32
8562548;1;2022-02-25 10:41:08
736270;4;2022-03-10 03:39:22
736270;3;2022-03-10 02:51:09
736270;2;2022-03-10 01:53:57
736270;1;2022-03-10 01:37:08
4086720;5;2022-03-11 03:58:29
4086720;1;2022-03-11 03:43:13
1248930;4;2022-02-17 03:05:25
1248930;3;2022-02-17 03:00:48
1248930;2;2022-02-17 02:37:09
1248930;1;2022-02-17 02:28:55
2954716;5;2022-02-21 22:38:15
2954716;1;2022-02-21 22:30:46
6747196;4;2022-02-22 08:23:53
6747196;3;2022-02-22 07:55:36
6747196;2;2022-02-22 07:06:10
6747196;1;2022-02-22 06:30:00
4057099;4;2022-03-05 10:45:53
4057099;3;2022-03-05 10:27:07
4057099;2;2022-03-05 10:19:37
4057099;1;2022-03-05 09:24:41
5723272;5;2022-03-03 00:04:45
5723272;1;2022-03-02 23:14:56
1198415;5;2022-03-01 05:18:18
1198415;1;2022-03-01 04:35:02
5052716;5;2022-02-14 02:09:25
5052716;1;2022-02-14 01:42:43
8595777;5;2022-03-09 21:00:30
8595777;1;2022-03-09 20:08:26
273948;4;2022-02-19 00:27:37
273948;3;2022-02-18 23:49:54
273948;2;2022-02-18 22:56:43
273948;1;2022-02-18 22:26:05
7229388;5;2022-02-18 04:29:47
7229388;1;2022-02-18 03:57:10
8021833;5;2022-02-15 23:21:24
8021833;1;2022-02-15 22:40:44
1720067;5;2022-02-23 13:53:17
1720067;1;2022-02-23 13:10:21
127043;5;2022-02-25 16:52:37
127043;1;2022-02-25 16:29:02
1909630;5;2022-02-18 07:15:12
1909630;1;2022-02-18 07:02:08
2989130;5;2022-03-01 13:18:16
2989130;1;2022-03-01 13:03:38
8256650;5;2022-02-28 00:42:42
8256650;1;2022-02-28 00:13:37
6819807;4;2022-02-25 08:56:36
6819807;3;2022-02-25 08:52:45
6819807;2;2022-02-25 08:20:52
6819807;1;2022-02-25 07:47:56
2646528;5;2022-02-28 09:45:25
2646528;1;2022-02-28 09:39:24
2709102;5;2022-02-14 02:03:06
2709102;1;2022-02-14 01:30:39
8396442;5;2022-02-23 06:41:30
8396442;1;2022-02-23 06:18:43
1172360;5;2022-02-24 08:07:40
1172360;1;2022-02-24 08:01:50
1143015;4;2022-02-12 15:51:02
1143015;3;2022-02-12 15:10:15
1143015;2;2022-02-12 14:19:53
1143015;1;2022-02-12 13:42:34
6353911;5;2022-02-14 23:43:36
6353911;1;2022-02-14 22:49:53
2306190;5;2022-03-02 17:54:48
2306190;1;2022-03-02 17:01:56
1277516;5;2022-03-06 10:41:05
1277516;1;2022-03-06 10:01:01
4736998;5;2022-03-11 18:05:12
4736998;1;2022-03-11 17:54:14
403342;4;2022-02-27 23:47:35
403342;3;2022-02-27 23:28:20
403342;2;2022-02-27 23:05:53
403342;1;2022-02-27 23:00:38
9803090;4;2022-02-23 10:10:52
9803090;3;2022-02-23 10:02:06
9803090;2;2022-02-23 09:40:16
9803090;1;2022-02-23 09:01:21
6779565;5;2022-03-10 17:31:11
6779565;1;2022-03-10 17:14:46
5693334;5;2022-03-12 15:28:03
5693334;1;2022-03-12 14:36:37
2544780;4;2022-02-27 01:42:37
2544780;3;2022-02-27 01:19:24
2544780;2;2022-02-27 01:13:28
2544780;1;2022-02-27 00:54:31
9541345;4;2022-02-20 23:34:48
9541345;3;2022-02-20 23:12:21
9541345;2;2022-02-20 22:58:25
9541345;1;2022-02-20 22:35:18
1868212;4;2022-02-18 06:29:16
1868212;3;2022-02-18 05:32:17
1868212;2;2022-02-18 04:37:13
1868212;1;2022-02-18 04:28:55
3266342;5;2022-03-05 00:00:04
3266342;1;2022-03-04 23:15:31
6545901;5;2022-02-14 00:32:56
6545901;1;2022-02-14 00:26:50
6642504;5;2022-03-11 05:15:35
6642504;1;2022-03-11 04:32:46
4537844;4;2022-03-04 09:59:35
4537844;3;2022-03-04 09:28:07
4537844;2;2022-03-04 08:28:48
4537844;1;2022-03-04 08:04:56
4728012;5;2022-02-27 22:20:44
4728012;1;2022-02-27 21:35:49
9614237;5;2022-02-17 19:55:36
9614237;1;2022-02-17 19:38:08
3541744;4;2022-02-22 02:05:10
3541744;3;2022-02-22 01:37:23
3541744;2;2022-02-22 01:03:52
3541744;1;2022-02-22 00:32:00
5066870;5;2022-02-19 22:11:12
5066870;1;2022-02-19 21:56:02
5498761;4;2022-02-21 20:03:45
5498761;3;2022-02-21 19:32:15
5498761;2;2022-02-21 19:18:23
5498761;1;2022-02-21 18:58:59
2684671;5;2022-03-09 20:14:50
2684671;1;2022-03-09 19:39:58
6101466;5;2022-02-26 06:01:15
6101466;1;2022-02-26 05:05:39
3213173;4;2022-02-17 14:52:55
3213173;3;2022-02-17 14:39:03
3213173;2;2022-02-17 13:54:26
3213173;1;2022-02-17 13:41:36
1411083;5;2022-02-14 20:13:31
1411083;1;2022-02-14 19:39:45
6754244;5;2022-03-12 12:39:03
6754244;1;2022-03-12 11:57:37
108031;4;2022-03-06 20:01:11
108031;3;2022-03-06 19:40:38
108031;2;2022-03-06 19:18:27
108031;1;2022-03-06 18:39:42
9591557;5;2022-02-14 01:30:10
9591557;1;2022-02-14 00:35:32
5863702;5;2022-02-26 19:47:18
5863702;1;2022-02-26 19:41:51
3856784;5;2022-02-17 16:01:29
3856784;1;2022-02-17 15:36:34
4490361;4;2022-02-12 08:57:44
4490361;3;2022-02-12 08:45:41
4490361;2;2022-02-12 08:18:15
4490361;1;2022-02-12 07:40:18
3762687;5;2022-03-07 00:26:07
3762687;1;2022-03-07 00:22:13
8527004;5;2022-02-19 16:59:06
8527004;1;2022-02-19 16:38:30
6344075;5;2022-02-12 15:15:47
6344075;1;2022-02-12 14:56:36
1892629;5;2022-03-01 07:23:18
1892629;1;2022-03-01 07:11:11
5295492;4;2022-03-09 20:41:03
5295492;3;2022-03-09 19:52:23
5295492;2;2022-03-09 19:33:19
5295492;1;2022-03-09 18:34:01
6639850;4;2022-03-13 08:14:34
6639850;3;2022-03-13 07:18:39
6639850;2;2022-03-13 06:49:44
6639850;1;2022-03-13 06:17:09
8388167;4;2022-02-13 15:50:08
8388167;3;2022-02-13 15:28:27
8388167;2;2022-02-13 14:36:47
8388167;1;2022-02-13 14:15:50
674323;4;2022-02-19 13:10:22
674323;3;2022-02-19 12:37:27
674323;2;2022-02-19 11:56:00
674323;1;2022-02-19 11:28:17
8740944;4;2022-03-03 06:27:00
8740944;3;2022-03-03 06:13:57
8740944;2;2022-03-03 05:42:14
8740944;1;2022-03-03 05:05:28
1507152;4;2022-03-04 10:31:00
1507152;3;2022-03-04 10:25:29
1507152;2;2022-03-04 10:17:00
1507152;1;2022-03-04 09:30:16
934493;5;2022-03-13 20:34:46
934493;1;2022-03-13 20:24:42
9066790;5;2022-02-26 17:26:24
9066790;1;2022-02-26 16:40:56
7554589;5;2022-02-16 18:36:45
7554589;1;2022-02-16 17:56:13
1671145;4;2022-02-27 17:40:31
1671145;3;2022-02-27 17:23:55
1671145;2;2022-02-27 16:30:07
1671145;1;2022-02-27 16:09:52
767252;5;2022-03-07 12:55:44
767252;1;2022-03-07 11:57:26
6001046;5;2022-03-04 12:04:26
6001046;1;2022-03-04 11:38:51
6441144;5;2022-02-28 19:01:05
6441144;1;2022-02-28 18:08:43
8930817;5;2022-02-28 12:20:24
8930817;1;2022-02-28 11:40:46
5342954;5;2022-02-19 22:48:39
5342954;1;2022-02-19 22:23:44
8219947;4;2022-03-05 12:46:19
8219947;3;2022-03-05 12:43:38
8219947;2;2022-03-05 11:56:30
8219947;1;2022-03-05 10:59:59
8895652;4;2022-03-08 19:47:59
8895652;3;2022-03-08 19:41:50
8895652;2;2022-03-08 19:22:03
8895652;1;2022-03-08 18:48:26
2667297;5;2022-02-23 06:01:40
2667297;1;2022-02-23 05:49:36
2463583;5;2022-03-08 05:10:06
2463583;1;2022-03-08 04:44:00
4823654;4;2022-02-16 23:18:24
4823654;3;2022-02-16 22:37:32
4823654;2;2022-02-16 22:35:29
4823654;1;2022-02-16 22:10:21
5249459;5;2022-02-14 09:27:52
5249459;1;2022-02-14 08:49:27
2607163;4;2022-02-25 15:45:50
2607163;3;2022-02-25 15:00:09
2607163;2;2022-02-25 14:37:31
2607163;1;2022-02-25 13:43:53
368197;5;2022-02-12 17:51:45
368197;1;2022-02-12 17:20:06
861922;4;2022-03-11 01:26:50
861922;3;2022-03-11 00:31:53
861922;2;2022-03-10 23:42:04
861922;1;2022-03-10 22:46:10
4026545;4;2022-02-27 09:03:58
4026545;3;2022-02-27 08:31:08
4026545;2;2022-02-27 08:14:31
4026545;1;2022-02-27 07:25:06
9695689;5;2022-03-10 19:33:23
9695689;1;2022-03-10 18:59:26
6624482;5;2022-03-04 23:37:23
6624482;1;2022-03-04 23:31:44
2948113;5;2022-02-18 11:40:06
2948113;1;2022-02-18 11:23:57
2217278;4;2022-03-13 15:23:49
2217278;3;2022-03-13 14:33:17
2217278;2;2022-03-13 13:53:51
2217278;1;2022-03-13 13:03:26
2162670;4;2022-02-28 13:59:45
2162670;3;2022-02-28 13:42:23
2162670;2;2022-02-28 13:32:29
2162670;1;2022-02-28 13:22:34
9757326;4;2022-02-16 02:58:33
9757326;3;2022-02-16 02:33:03
9757326;2;2022-02-16 01:35:17
9757326;1;2022-02-16 01:24:10
2793606;4;2022-03-02 09:11:13
2793606;3;2022-03-02 09:00:33
2793606;2;2022-03-02 08:31:27
2793606;1;2022-03-02 08:04:22
8502376;4;2022-03-06 14:57:12
8502376;3;2022-03-06 14:23:58
8502376;2;2022-03-06 14:16:37
8502376;1;2022-03-06 13:50:09
6957966;4;2022-02-16 17:01:31
6957966;3;2022-02-16 16:38:45
6957966;2;2022-02-16 16:10:03
6957966;1;2022-02-16 15:32:04
233558;4;2022-02-21 20:16:51
233558;3;2022-02-21 20:04:04
233558;2;2022-02-21 19:17:27
233558;1;2022-02-21 18:31:08
7991955;5;2022-03-11 00:00:32
7991955;1;2022-03-10 23:13:46
2303288;5;2022-02-15 06:47:18
2303288;1;2022-02-15 06:30:07
8584679;5;2022-02-19 23:17:11
8584679;1;2022-02-19 22:54:44
6739212;4;2022-03-05 03:17:32
6739212;3;2022-03-05 03:05:12
6739212;2;2022-03-05 02:31:00
6739212;1;2022-03-05 02:11:44
9491264;4;2022-02-12 23:21:43
9491264;3;2022-02-12 23:10:19
9491264;2;2022-02-12 22:37:12
9491264;1;2022-02-12 22:17:56
6342082;5;2022-02-18 18:35:32
6342082;1;2022-02-18 17:46:09
5676666;5;2022-03-03 06:38:43
5676666;1;2022-03-03 05:40:00
9759719;5;2022-02-28 15:31:15
9759719;1;2022-02-28 15:13:34
6608791;5;2022-02-26 19:31:36
6608791;1;2022-02-26 19:03:09
9621735;5;2022-02-23 11:57:33
9621735;1;2022-02-23 11:50:19
9343295;5;2022-02-28 08:22:49
9343295;1;2022-02-28 07:44:39
4851848;5;2022-02-28 05:42:26
4851848;1;2022-02-28 05:09:36
4186135;5;2022-02-23 21:53:35
4186135;1;2022-02-23 21:49:43
869932;4;2022-03-04 08:33:34
869932;3;2022-03-04 08:19:30
869932;2;2022-03-04 08:14:55
869932;1;2022-03-04 07:42:04
1209022;5;2022-02-17 10:03:02
1209022;1;2022-02-17 09:51:43
2595612;4;2022-03-11 09:19:42
2595612;3;2022-03-11 08:29:07
2595612;2;2022-03-11 07:36:58
2595612;1;2022-03-11 06:49:45
8003764;4;2022-03-07 13:56:18
8003764;3;2022-03-07 13:03:11
8003764;2;2022-03-07 12:12:38
8003764;1;2022-03-07 11:55:39
6555733;5;2022-02-18 00:17:02
6555733;1;2022-02-17 23:49:10
6745475;5;2022-02-19 22:57:15
6745475;1;2022-02-19 22:36:23
4551788;5;2022-03-11 15:13:42
4551788;1;2022-03-11 15:05:49
2558640;4;2022-03-03 10:31:13
2558640;3;2022-03-03 10:16:27
2558640;2;2022-03-03 09:35:07
2558640;1;2022-03-03 09:12:35
1572983;4;2022-03-08 17:30:49
1572983;3;2022-03-08 17:12:01
1572983;2;2022-03-08 16:49:28
1572983;1;2022-03-08 16:37:42
3283014;5;2022-03-09 03:46:17
3283014;1;2022-03-09 03:35:21
4935450;5;2022-03-08 09:52:57
4935450;1;2022-03-08 09:30:18
6338220;5;2022-03-06 21:41:14
6338220;1;2022-03-06 21:09:16
809138;5;2022-02-23 10:38:44
809138;1;2022-02-23 09:54:02
8052778;4;2022-03-12 23:40:40
8052778;3;2022-03-12 23:07:55
8052778;2;2022-03-12 22:35:12
8052778;1;2022-03-12 22:18:56
9312002;4;2022-03-03 20:03:25
9312002;3;2022-03-03 19:57:34
9312002;2;2022-03-03 19:06:44
9312002;1;2022-03-03 18:12:56
2261610;4;2022-03-13 21:44:03
2261610;3;2022-03-13 21:27:52
2261610;2;2022-03-13 21:07:21
2261610;1;2022-03-13 20:19:17
9233832;5;2022-03-03 21:38:18
9233832;1;2022-03-03 21:35:43
7720714;4;2022-02-15 17:24:00
7720714;3;2022-02-15 16:35:50
7720714;2;2022-02-15 16:05:22
7720714;1;2022-02-15 15:29:27
5856646;4;2022-02-26 09:24:47
5856646;3;2022-02-26 08:25:04
5856646;2;2022-02-26 07:27:48
5856646;1;2022-02-26 06:44:17
7865643;4;2022-03-13 02:11:37
7865643;3;2022-03-13 01:14:30
7865643;2;2022-03-13 01:01:54
7865643;1;2022-03-13 00:23:57
5851464;5;2022-02-18 08:20:59
5851464;1;2022-02-18 07:30:26
3459647;5;2022-02-19 01:16:11
3459647;1;2022-02-19 00:23:49
8135652;5;2022-03-12 11:03:12
8135652;1;2022-03-12 10:44:23
5540566;5;2022-02-24 07:05:02
5540566;1;2022-02-24 06:20:58
878196;5;2022-03-09 23:46:32
878196;1;2022-03-09 23:19:30
1837053;4;2022-02-21 13:15:29
1837053;3;2022-02-21 12:38:01
1837053;2;2022-02-21 12:15:32
1837053;1;2022-02-21 11:37:25
5196439;5;2022-02-18 16:50:22
5196439;1;2022-02-18 16:40:50
6188960;4;2022-02-16 14:57:12
6188960;3;2022-02-16 14:47:46
6188960;2;2022-02-16 13:57:58
6188960;1;2022-02-16 13:50:39
6337378;5;2022-03-01 06:29:22
6337378;1;2022-03-01 05:59:57
8743596;4;2022-02-17 18:53:29
8743596;3;2022-02-17 18:50:32
8743596;2;2022-02-17 18:39:54
8743596;1;2022-02-17 18:06:09
6475881;5;2022-02-21 16:28:43
6475881;1;2022-02-21 16:08:27
4985794;4;2022-02-25 00:29:35
4985794;3;2022-02-24 23:41:03
4985794;2;2022-02-24 23:35:39
4985794;1;2022-02-24 23:20:28
2951574;4;2022-03-10 18:29:17
2951574;3;2022-03-10 17:35:59
2951574;2;2022-03-10 17:09:31
2951574;1;2022-03-10 16:34:18
1496938;4;2022-03-12 12:39:06
1496938;3;2022-03-12 12:17:19
1496938;2;2022-03-12 11:41:09
1496938;1;2022-03-12 11:23:51
7793609;5;2022-03-07 13:38:38
7793609;1;2022-03-07 13:01:15
1305080;5;2022-02-27 10:13:36
1305080;1;2022-02-27 09:20:56
6643234;5;2022-02-19 15:37:30
6643234;1;2022-02-19 15:24:52
3287868;5;2022-02-22 09:46:43
3287868;1;2022-02-22 09:34:02
4405284;4;2022-02-13 20:43:05
4405284;3;2022-02-13 20:24:08
4405284;2;2022-02-13 19:52:31
4405284;1;2022-02-13 19:08:28
2162409;4;2022-03-08 20:34:51
2162409;3;2022-03-08 20:33:23
2162409;2;2022-03-08 20:30:49
2162409;1;2022-03-08 20:19:24
3580031;5;2022-03-13 21:55:44
3580031;1;2022-03-13 21:18:07
2467048;4;2022-03-09 07:17:31
2467048;3;2022-03-09 07:11:23
2467048;2;2022-03-09 06:53:39
2467048;1;2022-03-09 06:09:33
5766777;4;2022-02-28 00:09:41
5766777;3;2022-02-27 23:59:24
5766777;2;2022-02-27 23:24:16
5766777;1;2022-02-27 22:39:36
5386153;5;2022-03-11 15:33:26
5386153;1;2022-03-11 15:20:16
4679476;4;2022-03-09 00:24:34
4679476;3;2022-03-09 00:14:04
4679476;2;2022-03-08 23:37:12
4679476;1;2022-03-08 22:56:06
8457320;4;2022-03-10 07:50:09
8457320;3;2022-03-10 07:39:08
8457320;2;2022-03-10 07:18:54
8457320;1;2022-03-10 07:07:45
1454352;5;2022-02-21 17:12:57
1454352;1;2022-02-21 16:17:46
8810072;5;2022-02-21 01:22:45
8810072;1;2022-02-21 00:33:12
4398546;4;2022-03-01 13:13:31
4398546;3;2022-03-01 13:00:03
4398546;2;2022-03-01 12:20:54
4398546;1;2022-03-01 12:00:52
4854044;4;2022-02-20 03:26:48
4854044;3;2022-02-20 02:57:58
4854044;2;2022-02-20 02:03:15
4854044;1;2022-02-20 01:25:29
1713198;5;2022-02-24 16:03:27
1713198;1;2022-02-24 15:05:55
3403057;5;2022-02-24 14:16:04
3403057;1;2022-02-24 13:58:43
2398453;4;2022-02-15 16:45:53
2398453;3;2022-02-15 16:42:44
2398453;2;2022-02-15 16:17:09
2398453;1;2022-02-15 15:18:06
3338806;4;2022-03-02 11:01:24
3338806;3;2022-03-02 10:53:05
3338806;2;2022-03-02 10:43:11
3338806;1;2022-03-02 10:20:40
1688260;5;2022-02-27 21:09:44
1688260;1;2022-02-27 21:04:05
5246114;5;2022-02-24 00:45:29
5246114;1;2022-02-23 23:59:21
4094128;4;2022-02-13 15:40:57
4094128;3;2022-02-13 15:19:31
4094128;2;2022-02-13 14:58:15
4094128;1;2022-02-13 14:46:14
8792725;4;2022-03-13 02:15:27
8792725;3;2022-03-13 02:06:05
8792725;2;2022-03-13 01:28:22
8792725;1;2022-03-13 00:53:29
2791084;4;2022-03-01 23:32:41
2791084;3;2022-03-01 22:56:40
2791084;2;2022-03-01 22:49:34
2791084;1;2022-03-01 22:44:57
7442820;4;2022-02-13 22:24:26
7442820;3;2022-02-13 22:00:45
7442820;2;2022-02-13 21:56:25
7442820;1;2022-02-13 21:25:02
5328253;4;2022-03-10 06:11:06
5328253;3;2022-03-10 05:25:13
5328253;2;2022-03-10 05:14:26
5328253;1;2022-03-10 05:09:57
5389024;5;2022-02-24 18:44:46
5389024;1;2022-02-24 18:19:48
4430768;4;2022-03-12 10:23:16
4430768;3;2022-03-12 10:21:39
4430768;2;2022-03-12 09:26:17
4430768;1;2022-03-12 09:10:22
8382888;5;2022-03-10 01:38:51
8382888;1;2022-03-10 01:08:01
6061614;5;2022-03-11 03:04:12
6061614;1;2022-03-11 02:29:47
9721800;4;2022-03-11 04:03:27
9721800;3;2022-03-11 03:53:08
9721800;2;2022-03-11 02:55:03
9721800;1;2022-03-11 02:46:48
8513440;4;2022-02-21 11:05:52
8513440;3;2022-02-21 10:13:01
8513440;2;2022-02-21 09:16:11
8513440;1;2022-02-21 08:36:32
8028320;5;2022-02-24 15:12:48
8028320;1;2022-02-24 15:08:40
2766088;4;2022-03-08 15:28:15
2766088;3;2022-03-08 14:57:44
2766088;2;2022-03-08 14:25:45
2766088;1;2022-03-08 13:41:58
9336104;4;2022-02-15 01:42:26
9336104;3;2022-02-15 00:56:17
9336104;2;2022-02-15 00:38:05
9336104;1;2022-02-14 23:49:34
4954677;5;2022-03-02 15:57:46
4954677;1;2022-03-02 15:23:27
8809277;5;2022-02-26 21:45:02
8809277;1;2022-02-26 21:04:53
5365421;4;2022-02-28 20:06:30
5365421;3;2022-02-28 19:47:14
5365421;2;2022-02-28 19:36:18
5365421;1;2022-02-28 19:34:13
8148344;4;2022-02-18 14:51:08
8148344;3;2022-02-18 14:10:17
8148344;2;2022-02-18 13:13:46
8148344;1;2022-02-18 12:56:32
219607;5;2022-02-13 09:17:20
219607;1;2022-02-13 08:30:12
8968278;5;2022-02-17 13:39:59
8968278;1;2022-02-17 12:48:34
5277864;4;2022-02-13 14:32:14
5277864;3;2022-02-13 13:40:20
5277864;2;2022-02-13 12:40:29
5277864;1;2022-02-13 12:28:21
9959198;4;2022-03-13 15:51:53
9959198;3;2022-03-13 15:32:14
9959198;2;2022-03-13 15:20:05
9959198;1;2022-03-13 15:14:17
4541003;5;2022-03-13 05:36:57
4541003;1;2022-03-13 05:02:17
3501836;4;2022-02-16 16:12:00
3501836;3;2022-02-16 15:43:39
3501836;2;2022-02-16 15:01:54
3501836;1;2022-02-16 14:08:01
5976370;5;2022-03-14 00:09:01
5976370;1;2022-03-13 23:50:00
6342967;4;2022-03-05 01:08:43
6342967;3;2022-03-05 01:03:20
6342967;2;2022-03-05 00:14:13
6342967;1;2022-03-04 23:58:04
1316434;5;2022-02-13 20:02:27
1316434;1;2022-02-13 19:22:45
1838862;5;2022-03-08 05:26:44
1838862;1;2022-03-08 04:49:53
8675253;4;2022-02-17 13:22:52
8675253;3;2022-02-17 12:54:16
8675253;2;2022-02-17 12:14:58
8675253;1;2022-02-17 11:29:52
9300563;4;2022-03-11 19:12:22
9300563;3;2022-03-11 19:03:19
9300563;2;2022-03-11 18:20:23
9300563;1;2022-03-11 17:44:25
8364843;4;2022-02-17 17:24:26
8364843;3;2022-02-17 16:40:12
8364843;2;2022-02-17 15:50:28
8364843;1;2022-02-17 14:55:15
8321267;5;2022-03-12 00:03:39
8321267;1;2022-03-11 23:06:47
5612195;5;2022-03-12 16:10:10
5612195;1;2022-03-12 16:01:31
9647295;4;2022-02-25 09:06:22
9647295;3;2022-02-25 08:20:02
9647295;2;2022-02-25 08:15:58
9647295;1;2022-02-25 07:27:07
3056860;5;2022-02-25 02:05:15
3056860;1;2022-02-25 01:57:04
3512636;4;2022-03-11 20:23:07
3512636;3;2022-03-11 20:20:21
3512636;2;2022-03-11 19:53:22
3512636;1;2022-03-11 19:49:20
2891344;4;2022-03-06 14:37:27
2891344;3;2022-03-06 14:29:14
2891344;2;2022-03-06 13:31:45
2891344;1;2022-03-06 12:43:56
6582058;4;2022-02-16 07:36:40
6582058;3;2022-02-16 06:52:46
6582058;2;2022-02-16 06:32:53
6582058;1;2022-02-16 06:13:28
6969725;5;2022-03-01 07:33:50
6969725;1;2022-03-01 06:43:54
9456439;5;2022-02-24 18:02:08
9456439;1;2022-02-24 17:48:12
9590169;4;2022-02-28 03:33:47
9590169;3;2022-02-28 03:19:20
9590169;2;2022-02-28 02:29:44
9590169;1;2022-02-28 02:03:52
9037426;4;2022-03-12 21:42:04
9037426;3;2022-03-12 21:02:15
9037426;2;2022-03-12 20:37:20
9037426;1;2022-03-12 20:12:06
8954007;4;2022-03-09 04:58:26
8954007;3;2022-03-09 04:01:08
8954007;2;2022-03-09 03:11:39
8954007;1;2022-03-09 02:47:23
2827397;5;2022-02-21 18:22:12
2827397;1;2022-02-21 17:28:29
4681612;4;2022-03-14 02:07:01
4681612;3;2022-03-14 02:01:32
4681612;2;2022-03-14 01:52:08
4681612;1;2022-03-14 01:29:44
5730426;4;2022-03-12 20:57:16
5730426;3;2022-03-12 20:46:39
5730426;2;2022-03-12 20:25:11
5730426;1;2022-03-12 20:16:20
94521;4;2022-03-09 10:42:41
94521;3;2022-03-09 09:53:31
94521;2;2022-03-09 09:18:12
94521;1;2022-03-09 08:41:50
321557;4;2022-02-12 19:29:27
321557;3;2022-02-12 18:39:53
321557;2;2022-02-12 17:49:40
321557;1;2022-02-12 16:58:43
171972;5;2022-03-10 04:54:58
171972;1;2022-03-10 04:25:51
3931416;5;2022-02-26 21:50:45
3931416;1;2022-02-26 21:36:33
4135925;5;2022-02-25 12:03:39
4135925;1;2022-02-25 11:50:26
9142292;4;2022-02-21 20:21:03
9142292;3;2022-02-21 20:12:24
9142292;2;2022-02-21 20:09:50
9142292;1;2022-02-21 19:28:53
4527615;5;2022-03-13 13:34:45
4527615;1;2022-03-13 12:55:26
8097240;4;2022-03-13 20:25:19
8097240;3;2022-03-13 19:32:07
8097240;2;2022-03-13 19:17:19
8097240;1;2022-03-13 18:47:00
9368584;5;2022-02-12 10:33:22
9368584;1;2022-02-12 09:40:14
6348668;4;2022-02-13 09:56:44
6348668;3;2022-02-13 09:00:58
6348668;2;2022-02-13 08:40:06
6348668;1;2022-02-13 08:21:20
9246683;4;2022-02-16 14:42:17
9246683;3;2022-02-16 13:57:55
9246683;2;2022-02-16 13:09:40
9246683;1;2022-02-16 12:25:46
7755298;4;2022-02-23 20:58:07
7755298;3;2022-02-23 20:38:31
7755298;2;2022-02-23 20:13:11
7755298;1;2022-02-23 19:40:16
3054727;4;2022-02-24 20:14:23
3054727;3;2022-02-24 20:12:03
3054727;2;2022-02-24 19:31:16
3054727;1;2022-02-24 18:33:46
2102327;5;2022-02-17 01:36:30
2102327;1;2022-02-17 01:04:19
8470497;4;2022-02-22 19:56:15
8470497;3;2022-02-22 19:32:14
8470497;2;2022-02-22 18:44:56
8470497;1;2022-02-22 18:06:57
7108293;5;2022-03-08 12:10:18
7108293;1;2022-03-08 11:32:23
1404378;4;2022-02-18 00:01:46
1404378;3;2022-02-17 23:22:42
1404378;2;2022-02-17 22:31:00
1404378;1;2022-02-17 21:54:35
2417322;5;2022-02-21 05:41:40
2417322;1;2022-02-21 05:20:46
4688173;4;2022-02-23 10:30:13
