3;4997370;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;1
0;4997370;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;1
19;4997370;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;3
10;7146866;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;1
6;7146866;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;1
11;7146866;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;2
20;7146866;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;1
1;7146866;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;3
14;8612387;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;5
16;8612387;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;3
12;8612387;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;5
1;8612387;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;4
13;8612387;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;8
1;6025908;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;1
0;6025908;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;8
5;6025908;КРУАССАН С ВЕТЧИНОЙ;120;0;2
17;6025908;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;5
13;6025908;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;1
4;6025908;РОЛЛ С ИНДЕЙКОЙ;120;0;2
9;6025908;КАЛЬЦОНЕ МАРГАРИТА;120;0;5
2;6025908;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;4
20;6025908;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;3
1;9536999;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;1
16;1208996;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;7
17;1208996;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;5
5;1208996;КРУАССАН С ВЕТЧИНОЙ;120;0;2
14;1208996;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;3
10;1208996;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;3
15;1208996;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;5
6;1521695;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;1
11;1521695;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;4
9;1521695;КАЛЬЦОНЕ МАРГАРИТА;120;0;8
7;1521695;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;4
20;1521695;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;2
8;1521695;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;4
2;1521695;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;2
12;5855033;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;5
7;5855033;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;3
14;5855033;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;2
4;5855033;РОЛЛ С ИНДЕЙКОЙ;120;0;12
6;5855033;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;4
18;1661072;СЭНДВИЧ С ТУНЦОМ;180;0;2
15;1661072;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;5
1;1661072;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;1
0;1661072;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;5
12;3168128;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;3
11;3168128;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;5
15;3168128;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;3
7;3168128;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;4
14;3168128;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;3
16;3168128;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;1
1;3168128;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;2
11;3341421;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;4
12;8096433;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;2
2;8096433;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;3
9;8096433;КАЛЬЦОНЕ МАРГАРИТА;120;0;5
10;8096433;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;4
3;8096433;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;5
4;8096433;РОЛЛ С ИНДЕЙКОЙ;120;0;3
19;8096433;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;4
8;8096433;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;3
0;2503296;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;4
16;2503296;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;8
1;2503296;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;2
5;2503296;КРУАССАН С ВЕТЧИНОЙ;120;0;2
18;2503296;СЭНДВИЧ С ТУНЦОМ;180;0;4
13;2503296;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;1
15;7838300;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;2
14;7838300;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;2
16;7838300;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;3
13;7838300;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;4
6;4897124;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;4
1;4897124;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;4
11;4897124;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;6
8;4897124;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;4
4;4897124;РОЛЛ С ИНДЕЙКОЙ;120;0;1
4;2205755;РОЛЛ С ИНДЕЙКОЙ;120;0;3
20;2205755;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;4
10;6658735;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;2
7;6658735;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;1
12;4262410;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;4
2;4262410;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;3
5;4262410;КРУАССАН С ВЕТЧИНОЙ;120;0;4
9;4262410;КАЛЬЦОНЕ МАРГАРИТА;120;0;1
1;4262410;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;5
11;4262410;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;5
16;4262410;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;1
1;6489754;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;3
7;6489754;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;5
4;6489754;РОЛЛ С ИНДЕЙКОЙ;120;0;1
10;9720761;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;3
11;9720761;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;2
6;9720761;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;1
13;9720761;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;4
17;9720761;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;2
7;9720761;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;4
9;9720761;КАЛЬЦОНЕ МАРГАРИТА;120;0;3
2;9580111;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;4
13;9580111;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;5
10;7705594;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;3
1;7705594;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;2
2;7705594;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;5
7;7705594;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;4
11;7705594;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;5
6;7705594;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;5
15;7705594;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;1
5;7705594;КРУАССАН С ВЕТЧИНОЙ;120;0;2
11;106360;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;2
17;106360;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;2
12;106360;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;2
15;106360;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;8
9;106360;КАЛЬЦОНЕ МАРГАРИТА;120;0;1
14;106360;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;4
10;106360;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;3
0;106360;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;5
19;6046395;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;3
10;6046395;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;1
12;6046395;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;1
18;6046395;СЭНДВИЧ С ТУНЦОМ;180;0;4
15;2530727;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;3
13;2530727;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;3
3;9511114;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;3
5;9511114;КРУАССАН С ВЕТЧИНОЙ;120;0;2
7;9511114;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;2
6;9511114;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;4
15;9511114;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;5
19;9511114;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;5
2;9511114;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;4
17;9511114;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;3
0;9511114;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;5
9;2427528;КАЛЬЦОНЕ МАРГАРИТА;120;0;1
1;2427528;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;2
16;2427528;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;3
15;2427528;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;1
5;2427528;КРУАССАН С ВЕТЧИНОЙ;120;0;5
8;2427528;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;3
14;582388;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;5
6;582388;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;2
20;582388;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;1
4;582388;РОЛЛ С ИНДЕЙКОЙ;120;0;5
5;6577977;КРУАССАН С ВЕТЧИНОЙ;120;0;2
6;6577977;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;5
15;6577977;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;4
1;6577977;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;2
17;6577977;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;5
8;6577977;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;1
14;6577977;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;3
18;6577977;СЭНДВИЧ С ТУНЦОМ;180;0;3
9;6577977;КАЛЬЦОНЕ МАРГАРИТА;120;0;1
19;3207223;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;5
7;3207223;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;3
6;3207223;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;1
4;3207223;РОЛЛ С ИНДЕЙКОЙ;120;0;5
20;3207223;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;5
6;2618705;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;3
20;2618705;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;4
4;2618705;РОЛЛ С ИНДЕЙКОЙ;120;0;4
5;5084126;КРУАССАН С ВЕТЧИНОЙ;120;0;2
18;5084126;СЭНДВИЧ С ТУНЦОМ;180;0;2
19;5084126;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;6
17;5084126;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;5
16;5084126;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;5
2;5084126;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;3
14;5084126;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;2
11;6281656;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;4
12;6281656;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;5
20;6281656;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;1
2;6281656;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;3
17;6281656;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;1
1;5933445;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;1
9;5933445;КАЛЬЦОНЕ МАРГАРИТА;120;0;3
3;5933445;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;5
15;5933445;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;5
15;735748;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;1
6;735748;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;4
3;735748;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;5
10;735748;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;1
12;735748;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;1
6;2667496;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;5
15;2667496;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;9
8;2667496;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;2
13;2667496;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;4
20;2667496;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;5
6;4564446;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;2
4;4564446;РОЛЛ С ИНДЕЙКОЙ;120;0;5
13;4564446;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;1
3;4564446;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;5
19;4564446;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;5
0;4564446;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;2
1;4564446;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;1
9;9776065;КАЛЬЦОНЕ МАРГАРИТА;120;0;5
17;9776065;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;2
10;9776065;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;1
16;9776065;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;1
15;9776065;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;10
14;9776065;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;4
2;9776065;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;4
8;9776065;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;1
19;7236110;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;1
11;7236110;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;5
15;7236110;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;1
18;7236110;СЭНДВИЧ С ТУНЦОМ;180;0;5
9;7236110;КАЛЬЦОНЕ МАРГАРИТА;120;0;5
11;6160037;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;4
18;6160037;СЭНДВИЧ С ТУНЦОМ;180;0;5
9;6160037;КАЛЬЦОНЕ МАРГАРИТА;120;0;1
1;3212283;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;4
11;3212283;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;1
4;3212283;РОЛЛ С ИНДЕЙКОЙ;120;0;8
19;3212283;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;2
10;1677335;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;4
13;1677335;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;2
17;1677335;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;1
13;5975488;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;5
2;5975488;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;2
3;5975488;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;2
10;5975488;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;2
11;5975488;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;5
16;9456610;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;4
20;9456610;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;4
12;9456610;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;5
14;9456610;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;3
17;9456610;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;1
0;9456610;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;2
4;9456610;РОЛЛ С ИНДЕЙКОЙ;120;0;2
0;8298040;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;4
2;8298040;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;3
0;1541882;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;5
17;1541882;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;2
14;1541882;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;1
9;1541882;КАЛЬЦОНЕ МАРГАРИТА;120;0;1
8;1541882;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;3
2;1541882;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;2
7;1541882;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;1
19;5381013;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;1
2;5381013;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;5
11;7845921;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;3
10;8901126;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;2
15;8901126;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;3
3;3210553;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;1
14;3210553;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;6
20;3210553;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;3
8;3210553;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;2
12;3210553;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;5
16;3210553;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;5
13;3210553;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;1
7;3210553;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;2
0;3535927;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;4
20;3535927;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;4
8;3535927;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;3
6;1312582;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;4
13;1312582;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;4
13;9063726;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;2
9;6588242;КАЛЬЦОНЕ МАРГАРИТА;120;0;3
10;2639669;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;1
13;2639669;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;5
2;2639669;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;2
7;2639669;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;5
17;2639669;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;2
8;2639669;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;5
6;2639669;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;5
4;2639669;РОЛЛ С ИНДЕЙКОЙ;120;0;2
18;2639669;СЭНДВИЧ С ТУНЦОМ;180;0;1
19;2639669;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;4
10;5137612;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;4
10;1784387;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;3
20;1784387;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;2
12;1784387;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;4
2;1784387;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;4
1;5974680;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;2
9;5974680;КАЛЬЦОНЕ МАРГАРИТА;120;0;2
11;3913952;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;5
10;3913952;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;3
15;3913952;СЭНДВИЧ С БЕКОНОМ И ОГУРЦОМ;180;0;4
3;3913952;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;2
1;5109463;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;3
16;5109463;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;4
0;5109463;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;3
2;5109463;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;4
11;5109463;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;2
4;4276361;РОЛЛ С ИНДЕЙКОЙ;120;0;3
6;4276361;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;3
14;4276361;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;4
8;4276361;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;9
19;4276361;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;3
9;4276361;КАЛЬЦОНЕ МАРГАРИТА;120;0;2
18;1001969;СЭНДВИЧ С ТУНЦОМ;180;0;3
9;1001969;КАЛЬЦОНЕ МАРГАРИТА;120;0;1
17;1001969;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;4
5;1001969;КРУАССАН С ВЕТЧИНОЙ;120;0;4
0;1001969;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;3
2;1001969;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;3
8;4728115;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;6
17;4728115;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;1
18;4728115;СЭНДВИЧ С ТУНЦОМ;180;0;4
7;4728115;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;5
16;4728115;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;2
0;4728115;ГРИЛАТА ОВОЩНАЯ ПО-МЕКСИКАНСКИ;60;0;5
13;4728115;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;5
5;4728115;КРУАССАН С ВЕТЧИНОЙ;120;0;4
9;8885279;КАЛЬЦОНЕ МАРГАРИТА;120;0;1
3;8885279;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;6
17;8885279;СЭНДВИЧ НА КРУАССАНЕ КУРИЦА;180;0;3
7;8885279;ПИЦЦЕТТА С ВЕТЧИНОЙ И СЫРОМ;120;0;1
8;8885279;ПИЦЦЕТТА С КУРИЦЕЙ;120;0;1
10;8885279;МИНИ ПИРОГ КИШ С КУРИЦЕЙ;120;0;2
14;8885279;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;5
13;8885279;РОЛЛ С РЫБОЙ И СОУСОМ ТАРТАР;180;0;2
5;8885279;КРУАССАН С ВЕТЧИНОЙ;120;0;2
11;9254816;КИШ С ВЕТЧИНОЙ И ГРИБАМИ;120;0;10
19;9254816;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;1
3;9254816;РОЛЛ С КУРИЦЕЙ И ПЕСТО;120;0;8
4;9254816;РОЛЛ С ИНДЕЙКОЙ;120;0;1
6;9254816;СЭНДВИЧ С ВЕТЧИНОЙ И СЫРОМ;120;0;2
16;9254816;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;1
12;2183273;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;4
19;9893408;СЭНДВИЧ COFIX С ВЕТЧИНОЙ И КУРИЦЕЙ;180;0;2
20;9893408;СЭНДВИЧ С КУРИЦЕЙ И ПЕСТО;180;0;5
2;9893408;РОЛЛ С ВЕТЧИНОЙ И ОМЛЕТОМ;120;0;5
14;9893408;НОРВЕЖСКИЙ СЭНДВИЧ С РЫБОЙ И ЯЙЦОМ;180;0;6
4;9893408;РОЛЛ С ИНДЕЙКОЙ;120;0;4
12;9893408;РОЛЛ С ТОФУ И ВЯЛЕНЫМИ ТОМАТАМИ;180;0;2
4;3188125;РОЛЛ С ИНДЕЙКОЙ;120;0;1
16;3188125;CЭНДВИЧ С КУРИЦЕЙ BBQ;180;0;5
1;3188125;ГРИЛАТА С КУРИЦЕЙ И ОВОЩАМИ;60;0;2
